"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"ENSMUSG00000073678",434.124547510727,0.591750319279759,0.202514967815394,2.922007818302,0.00347782810266712,0.0258463856153567,"Up-regulated"
"ENSMUSG00000026239",212.712534145411,-0.690960003799317,0.212999623434664,-3.24394941482732,0.00117884679762486,0.0111982800853495,"Down-regulated"
"ENSMUSG00000025981",1083.83766717122,0.723767606600596,0.158789520414824,4.55803131535265,5.16353399245754e-06,0.000136034974678989,"Up-regulated"
"ENSMUSG00000101122",61.4588001255099,1.27970507575009,0.331837565776775,3.85642015169234,0.000115059658473413,0.00177971898344092,"Up-regulated"
"ENSMUSG00000073676",2752.77852782518,-1.01179889190952,0.159270549776511,-6.35270546456506,2.11560561971226e-10,2.42104618105822e-08,"Down-regulated"
"ENSMUSG00000044854",24.6975816403364,-2.22897560923909,0.505636686587186,-4.40825531130592,1.04206661633631e-05,0.000248554070800623,"Down-regulated"
"ENSMUSG00000064294",16780.551597688,0.650225771705871,0.165926985385352,3.91874637025301,8.90107170475234e-05,0.0014486988703468,"Up-regulated"
"ENSMUSG00000026417",31245.8109523101,0.700946963594856,0.13671896867769,5.12691816193635,2.9452346264591e-07,1.22561922751059e-05,"Up-regulated"
"ENSMUSG00000058267",776.742615755322,-0.623043069082165,0.153233558367508,-4.06597011594476,4.78330653961701e-05,0.000883554529537326,"Down-regulated"
"ENSMUSG00000100131",1357.32230923607,0.691535759087097,0.241024970471599,2.86914570608186,0.00411582148560436,0.02926628792288,"Up-regulated"
"ENSMUSG00000026259",1222.10519683745,0.94106076263361,0.172141296260182,5.46679258886983,4.58251729390891e-08,2.59168777301845e-06,"Up-regulated"
"ENSMUSG00000026035",185.989509297743,-0.609144169647909,0.215168581763253,-2.83100889849309,0.00464014300888199,0.0319988331797183,"Down-regulated"
"ENSMUSG00000104245",97.0199221745366,1.1804648189619,0.309134233397973,3.81861564145242,0.000134202670614992,0.00201002118524376,"Up-regulated"
"ENSMUSG00000038174",1048.15615331994,0.607584162567887,0.196043339914327,3.09923388794236,0.00194021787349091,0.0163711471260915,"Up-regulated"
"ENSMUSG00000026032",1970.14351671359,-0.635637005516367,0.164731186883669,-3.85863185679131,0.000114023544578699,0.00177005253119179,"Down-regulated"
"ENSMUSG00000013275",198.761561839041,0.861063177817309,0.205793078793077,4.18412117097048,2.86271394840013e-05,0.000580789943437189,"Up-regulated"
"ENSMUSG00000026628",100.358885324757,-1.0950459772929,0.37984958388521,-2.88284106064419,0.00394106238227977,0.0283963036093676,"Down-regulated"
"ENSMUSG00000037499",185.258748274342,-1.7414847626857,0.262483529898796,-6.63464394644935,3.2528677089271e-11,4.62602001945283e-09,"Down-regulated"
"ENSMUSG00000103821",26.0705520645335,1.97259915056423,0.589292224180188,3.34740400369014,0.000815722343171013,0.00832662082422927,"Up-regulated"
"ENSMUSG00000026623",5360.52930543275,0.622525824562189,0.129458520239956,4.80868948145177,1.51922982875613e-06,4.94526189591551e-05,"Up-regulated"
"ENSMUSG00000026622",100.919082321274,-0.946901436428966,0.26078987596717,-3.63089798987506,0.000282436809063065,0.00368072453661546,"Down-regulated"
"ENSMUSG00000040170",639.352857338808,0.695763154246499,0.200704611774363,3.4666027257445,0.000527080285654521,0.00593441354670825,"Up-regulated"
"ENSMUSG00000044337",18.3070835117084,-1.83888480467235,0.594543837748869,-3.09293392331665,0.00198188257850374,0.0166079038958368,"Down-regulated"
"ENSMUSG00000104348",201.201232995648,-0.633948938519825,0.199993922111128,-3.16984102230651,0.00152522362337694,0.013664511091881,"Down-regulated"
"ENSMUSG00000016494",29.4944422732516,-1.26495742391019,0.47186789716375,-2.68074482606987,0.00734585074875176,0.0450972429873075,"Down-regulated"
"ENSMUSG00000026574",167.031914397317,-1.4698763698897,0.2898529556283,-5.07111051085721,3.955010132542e-07,1.56153607605055e-05,"Down-regulated"
"ENSMUSG00000026568",3755.84266553073,-0.650222686798669,0.155843662492154,-4.17227544836097,3.01572751910861e-05,0.000605971856701401,"Down-regulated"
"ENSMUSG00000055866",2259.37883703225,0.944901649428393,0.181918721026146,5.19408692023835,2.05727013112145e-07,9.32968819834893e-06,"Up-regulated"
"ENSMUSG00000026566",87.5046290818244,-0.968216282355916,0.308233291074451,-3.14118010738189,0.00168268518209189,0.0146626844421665,"Down-regulated"
"ENSMUSG00000026313",260.614446053071,0.582302005482757,0.184492129826017,3.15624306593398,0.00159815619437958,0.0141433301067518,"Up-regulated"
"ENSMUSG00000073616",738.193028584883,-0.870299176958528,0.171942408258195,-5.06157373143022,4.15809874025938e-07,1.62420880926185e-05,"Down-regulated"
"ENSMUSG00000061518",3424.01934620944,-1.50193176887097,0.40148637979646,-3.74092832148476,0.000183341807906475,0.00259728317428825,"Down-regulated"
"ENSMUSG00000047067",239.174538749599,-0.774351075968862,0.183398377686517,-4.22223514589896,2.41891558041115e-05,0.000509084416980783,"Down-regulated"
"ENSMUSG00000047793",853.23237622079,0.744813769755766,0.252673520146968,2.9477317976278,0.00320114659948547,0.0242327624750714,"Up-regulated"
"ENSMUSG00000026688",484.918331614409,-1.44421122907871,0.282889491457582,-5.10521342322558,3.30421380694632e-07,1.35535424371363e-05,"Down-regulated"
"ENSMUSG00000034066",254.346651538207,0.650896672765717,0.227037484686955,2.86691280809066,0.00414497191977567,0.0293879712879351,"Up-regulated"
"ENSMUSG00000026278",250.260264760942,-1.23509857734527,0.193252915805207,-6.39109931252064,1.64697365306388e-10,2.01040583917331e-08,"Down-regulated"
"ENSMUSG00000026082",672.639315380217,0.606513173939818,0.186710058314218,3.24842260463067,0.00116046774025519,0.0110667522521211,"Up-regulated"
"ENSMUSG00000038473",39.5841046175603,1.48836190541649,0.487018958707911,3.0560656393443,0.00224262154608926,0.0182139698109642,"Up-regulated"
"ENSMUSG00000051185",381.257529313728,-0.818842087026114,0.17477515714399,-4.68511715513152,2.79799840965237e-06,8.27981428375514e-05,"Down-regulated"
"ENSMUSG00000062209",162.572064123232,0.956936609132608,0.241822176015204,3.95719129197003,7.5836199343353e-05,0.00126809206390575,"Up-regulated"
"ENSMUSG00000026077",25.9161729425813,-2.66983887144167,0.599874998899435,-4.45065868112508,8.5607310636406e-06,0.000209694964247839,"Down-regulated"
"ENSMUSG00000073702",2882.3006490719,-0.758314936698965,0.184700291077857,-4.10565101047574,4.03177791896715e-05,0.000765985511764342,"Down-regulated"
"ENSMUSG00000005677",5914.3485715587,0.804056578653836,0.126182593523365,6.37216716032194,1.86375582626781e-10,2.18402362745367e-08,"Up-regulated"
"ENSMUSG00000005674",1229.46034054381,1.1157303350289,0.200332036925308,5.56940543386425,2.55610074637226e-08,1.606942649479e-06,"Up-regulated"
"ENSMUSG00000005681",287143.724531086,-1.2106952018038,0.14963061962862,-8.09122627981302,5.90670050754194e-16,2.33841483876957e-13,"Down-regulated"
"ENSMUSG00000047496",1025.2623417659,0.960043637199453,0.138443903767964,6.93453168446127,4.07569055096535e-12,7.75333963513512e-10,"Up-regulated"
"ENSMUSG00000103922",61.5468120469497,0.924509865248538,0.350880443319086,2.63482870832958,0.0084179752166739,0.049720363295903,"Up-regulated"
"ENSMUSG00000026193",30986.2306044731,0.605611402739483,0.121862378807445,4.969633849807,6.70794516846907e-07,2.42014731102795e-05,"Up-regulated"
"ENSMUSG00000046330",2491.72600932345,-0.91045580762613,0.196031018778939,-4.64444766597289,3.40987468350652e-06,9.69861055611719e-05,"Down-regulated"
"ENSMUSG00000026185",142.714262953621,1.23729910340043,0.300874223804387,4.11234664025211,3.91657637498845e-05,0.000752887280063397,"Up-regulated"
"ENSMUSG00000026542",1398.90626065485,-0.755330276553668,0.193083466660609,-3.91193658171336,9.15589578661651e-05,0.00148193990588242,"Down-regulated"
"ENSMUSG00000090222",261.991122712543,0.685320125210072,0.242858960020742,2.82188528334117,0.00477422516408536,0.0327247778210212,"Up-regulated"
"ENSMUSG00000050069",187.767408678517,1.12084036271724,0.229551728680763,4.88273544772992,1.04624197912879e-06,3.58068983885011e-05,"Up-regulated"
"ENSMUSG00000026525",65.4833435627381,1.14088621545091,0.337799879200834,3.37740267447701,0.000731738429541167,0.00766702755072891,"Up-regulated"
"ENSMUSG00000026385",15290.6571902927,-1.41461542694682,0.127523376519052,-11.0929891096122,1.35676964510125e-28,3.31232696024053e-25,"Down-regulated"
"ENSMUSG00000026390",136.447322395942,1.00212079126512,0.360067317384429,2.78314843608867,0.00538341704260159,0.0358274842526252,"Up-regulated"
"ENSMUSG00000103711",186.493650553772,-0.967982752155338,0.247877004293951,-3.90509299122976,9.41891591743733e-05,0.00151115312550517,"Down-regulated"
"ENSMUSG00000038599",39.8791327355111,1.59036084209298,0.516642617512059,3.07826104193943,0.00208212439531312,0.017240790357573,"Up-regulated"
"ENSMUSG00000103653",506.667307657019,-0.622057948587316,0.184241873246242,-3.37631146289924,0.000734647027690501,0.00768650690115033,"Down-regulated"
"ENSMUSG00000078193",140.954000295792,-1.00651999262184,0.272164496763624,-3.69820459534811,0.000217129848614153,0.00298360039634157,"Down-regulated"
"ENSMUSG00000062590",187.796204545657,-0.650844009519974,0.214477996186989,-3.03454909636766,0.00240895543031198,0.0192191607533823,"Down-regulated"
"ENSMUSG00000103928",190.326069052333,0.878043949944204,0.249027183826079,3.5258959943804,0.000422052681424101,0.0050426000632139,"Up-regulated"
"ENSMUSG00000026435",914.975025556595,-0.766072321799043,0.172100350016434,-4.45131181735477,8.53473057985446e-06,0.000209408263875558,"Down-regulated"
"ENSMUSG00000059149",306.274122805335,0.90936087615369,0.267518545857579,3.39924424020238,0.000675723449600402,0.00717766286421079,"Up-regulated"
"ENSMUSG00000042115",68.1791408120831,-1.21822848500026,0.313051220421601,-3.89146697259195,9.96399540225232e-05,0.00157446175460833,"Down-regulated"
"ENSMUSG00000104077",21.924646192255,-1.57007324419719,0.533820932065688,-2.94119834926966,0.00326945106645553,0.0246225805765762,"Down-regulated"
"ENSMUSG00000073478",74.4683502326544,-0.872281645613758,0.330539426434044,-2.63896399598737,0.00831598122822528,0.0493167987979935,"Down-regulated"
"ENSMUSG00000121277",148.005119623927,1.18158010440392,0.241256679074287,4.8976057738078,9.7011416442574e-07,3.35939297411542e-05,"Up-regulated"
"ENSMUSG00000098234",168.323257603189,-0.785403373651381,0.23600029144735,-3.32797628695556,0.00087479312274291,0.00881290898345127,"Down-regulated"
"ENSMUSG00000041559",35.3852549467877,-1.85521325272739,0.504322581943005,-3.67862419640184,0.000234495494836389,0.00317164359036328,"Down-regulated"
"ENSMUSG00000097426",2306.126701994,1.50452753871403,0.506052147637759,2.97306818227554,0.00294838948251989,0.0226890873126078,"Up-regulated"
"ENSMUSG00000102095",3177.97721234864,1.22828352310796,0.199289641610341,6.16330840470647,7.12405639152394e-10,7.09885564782604e-08,"Up-regulated"
"ENSMUSG00000026096",100.194389209067,0.823798921411589,0.289312507806512,2.84743624690618,0.00440729208343222,0.0307712175586822,"Up-regulated"
"ENSMUSG00000090553",344.729348459096,-0.888214128933456,0.192549017703889,-4.61292474781354,3.97042080454494e-06,0.000111202149034368,"Down-regulated"
"ENSMUSG00000103560",16.7316342921817,-2.62377495385532,0.632137013176637,-4.15064281819258,3.31542813586285e-05,0.00065716361751176,"Down-regulated"
"ENSMUSG00000061815",151.407929650807,-0.882619626799568,0.257761998816942,-3.42416504702227,0.000616691547694595,0.00669629191299513,"Down-regulated"
"ENSMUSG00000026179",3222.15407467936,-0.7063143628772,0.118931766802481,-5.93882006352625,2.87080738639049e-09,2.29790090687693e-07,"Down-regulated"
"ENSMUSG00000033124",714.609894992477,0.771335137126864,0.165832816184373,4.6512816635116,3.29878407958541e-06,9.49726337171888e-05,"Up-regulated"
"ENSMUSG00000090145",874.648138916032,0.875157089916766,0.226835205655184,3.85811844060531,0.000114263276542039,0.00177114124316168,"Up-regulated"
"ENSMUSG00000089960",2848.03294395987,0.841012292358584,0.179265746819031,4.69142771155041,2.71305131342239e-06,8.06711884463777e-05,"Up-regulated"
"ENSMUSG00000026295",3922.01193402395,-0.715408383949273,0.154732908339736,-4.62350505542428,3.77309541688353e-06,0.000106489983943179,"Down-regulated"
"ENSMUSG00000041801",43.3881798217013,-1.93007099903672,0.404916384510982,-4.76659150596652,1.87368652856779e-06,5.94064075118203e-05,"Down-regulated"
"ENSMUSG00000026565",198.655164965498,0.636856976016157,0.225935674093397,2.81875351721965,0.00482105231160581,0.0329378611289188,"Up-regulated"
"ENSMUSG00000084093",120.683145355757,-1.16218535789995,0.270395607489869,-4.29809259362134,1.72274199184775e-05,0.000380614248817284,"Down-regulated"
