"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0072528","pyrimidine-containing compound biosynthetic process","7/1348","37/28928",0.189189189189189,4.05998877215494,4.11755037211484,0.00141470263165949,0.0184021938341429,0.014901918378743,"Dut/Uck1/Upp2/Cda/Thtpa/Nme1/Tk1",7
"BP","GO:0044409","symbiont entry into host","14/1348","120/28928",0.116666666666667,2.50365974282888,3.64907806553945,0.00141735760958529,0.0184021938341429,0.014901918378743,"Apcs/Siglec1/Gsn/Cd4/Ifitm2/Ifitm1/Ifitm3/Trim21/Cd81/Snx3/Bsg/Nectin1/Siva1/Lgals1",14
"BP","GO:0060491","regulation of cell projection assembly","21/1348","219/28928",0.0958904109589041,2.05780252835251,3.47389860682579,0.00146161704944244,0.0189320774423063,0.0153310129937793,"Hdac4/Gm14137/Cdkl5/Pqbp1/Ephb2/Epha2/Dynll1/Ppp1r35/Ppp1r9a/Brk1/Tbc1d30/Carmil2/Gpm6a/Rab11a/Mien1/Pfn1/Ripor2/Dcdc2a/Dbn1/Syne2/Mapk15",21
"BP","GO:0045717","negative regulation of fatty acid biosynthetic process","5/1348","19/28928",0.263157894736842,5.64735280337342,4.47987010861438,0.00146618509104256,0.0189465612235429,0.0153427418195785,"Insig2/Trib3/Ubr4/Apoc3/Acadvl",5
"BP","GO:1901342","regulation of vasculature development","28/1348","326/28928",0.0858895705521472,1.84318508674519,3.38480012612356,0.00147188982055892,0.018975631207769,0.0153662824113206,"Cd34/Abl1/Efna1/Ntrk1/S100a1/Wnt4/Epha2/Hspb1/Epha1/Adamts9/Pde3b/Rras/Btg1/Klf2/Pik3cb/Ramp2/Sparc/Tert/Fbln5/Rhob/Itgb2l/C3/Smoc2/Tnfrsf12a/Jmjd8/Thbs2/Adrb2/Vegfb",28
"BP","GO:0061008","hepaticobiliary system development","19/1348","190/28928",0.1,2.1459940652819,3.50372822565766,0.00148002321010384,0.0190358020372137,0.0154150081663718,"Ugt1a1/Ppdpf/Dut/Cebpb/Wnt4/Jun/Hnf1a/Itpr1/Rpl32/Ucp2/E2f8/Mki67/Ccnd1/Taf10/Rps15/Onecut1/Med1/Hes1/Gfer",19
"BP","GO:0071456","cellular response to hypoxia","17/1348","162/28928",0.104938271604938,2.25196908085138,3.53273357341678,0.00152745214038542,0.019566269947798,0.0158445759438507,"Ogt/Ccna2/Ptprd/Ak4/Chchd2/Fabp1/Cpeb1/Bbc3/Pik3cb/Higd1a/Tert/Inhba/Ndrg1/Fam162a/Trem2/Adrb2/Vldlr",17
"BP","GO:0009137","purine nucleoside diphosphate catabolic process","14/1348","121/28928",0.115702479338843,2.48296833999559,3.61389109711207,0.00153551754324489,0.019566269947798,0.0158445759438507,"Hdac4/Dhtkd1/Ogt/Gale/Prkag2/Nupr1/Ucp2/Aldoa/Ddit4/Nudt18/Sik2/Nt5e/Gck/Jmjd8",14
"BP","GO:0009181","purine ribonucleoside diphosphate catabolic process","14/1348","121/28928",0.115702479338843,2.48296833999559,3.61389109711207,0.00153551754324489,0.019566269947798,0.0158445759438507,"Hdac4/Dhtkd1/Ogt/Gale/Prkag2/Nupr1/Ucp2/Aldoa/Ddit4/Nudt18/Sik2/Nt5e/Gck/Jmjd8",14
"BP","GO:0019395","fatty acid oxidation","14/1348","121/28928",0.115702479338843,2.48296833999559,3.61389109711207,0.00153551754324489,0.019566269947798,0.0158445759438507,"Fmo2/Dbi/Mtln/Hao2/Adh7/Mfsd2a/Acacb/Por/Fabp1/Pdk4/Gdf15/Acadvl/Eci1/Plin5",14
"BP","GO:0006109","regulation of carbohydrate metabolic process","21/1348","220/28928",0.0954545454545455,2.04844888049636,3.45109285776471,0.00154664540788376,0.0196341186385832,0.0158995191566707,"Hdac4/Slc45a3/Ugt1a1/Ogt/P2ry1/Rorc/Acacb/Prkag2/Pdk4/Nupr1/Ddit4/Sik2/Arpp19/Cox11/Igfbp3/Gck/Gpld1/Ppp1r3g/Pgp/Sik1/Jmjd8",21
"BP","GO:0051123","RNA polymerase II preinitiation complex assembly","9/1348","59/28928",0.152542372881356,3.27355026907408,3.86468596172867,0.00154799223789266,0.0196341186385832,0.0158995191566707,"Med21/Taf10/Med1/Thra/Med9/Ikzf1/Med11/Med10/Taf9",9
"BP","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","13/1348","108/28928",0.12037037037037,2.58314100450599,3.64404725430354,0.00155483168836074,0.0196524997196807,0.0159144039781598,"Mpc2/Ptpmt1/Hcfc1/Dynll1/Pde3b/Ucp2/Lrp1/Nr1d1/Gpld1/Gpr68/Pim3/Sybu/Rab11fip2",13
"BP","GO:0045860","positive regulation of protein kinase activity","26/1348","296/28928",0.0878378378378378,1.88499478707194,3.38345370392294,0.00155659821159161,0.0196524997196807,0.0159144039781598,"Abl1/Rasgrp1/Efna1/Cdk5/Prkag2/Mmd2/Cd4/Nox4/Fzd4/Cib1/Ccnd1/Gprc5b/Mif/Higd1a/Ip6k2/Ern1/Map2k6/Mrnip/Unc119/Srcin1/Itgb1bp1/Robo1/Cdkn1a/Pdgfrb/Adrb2/Vldlr",26
"BP","GO:0008535","respiratory chain complex IV assembly","6/1348","28/28928",0.214285714285714,4.59855871131836,4.21170747902303,0.00157595772477507,0.0198058577218871,0.0160385918033835,"Pet100/Uqcc5/Coa3/Cox14/Cox17/Tmem223",6
"BP","GO:0090200","positive regulation of release of cytochrome c from mitochondria","6/1348","28/28928",0.214285714285714,4.59855871131836,4.21170747902303,0.00157595772477507,0.0198058577218871,0.0160385918033835,"Bmf/Tnfsf10/Pdcd5/Bbc3/Bax/Fam162a",6
"BP","GO:0051054","positive regulation of DNA metabolic process","27/1348","312/28928",0.0865384615384615,1.85711024880164,3.3651856985791,0.00158840619497398,0.0199167279059295,0.0161283734048668,"Nek2/Npas2/Endog/Cst3/Ccna2/Mad2l2/Jun/Ino80b/Nox4/Bcl7c/Blm/E2f8/Mgmt/Bax/Cdk1/Shld2/Pnp/Atm/Pfn1/Igfbp3/Mrnip/Mapk15/Smoc2/Rnf8/Gfer/Pdgfrb/Smarca2",27
"BP","GO:0051017","actin filament bundle assembly","18/1348","177/28928",0.101694915254237,2.18236684604939,3.48828461313351,0.00161185968545784,0.0201647685479145,0.0163292343149728,"Abl1/Rhoc/S100a10/Asap3/Wnt4/Stmn1/Baiap2l1/Eln/Epha1/Ppp1r9a/Nox4/Ccn2/Apoa1/Pfn1/Dbn1/Actn1/Itgb1bp1/Rhod",18
"BP","GO:0016126","sterol biosynthetic process","10/1348","71/28928",0.140845070422535,3.02252685250972,3.77222330583724,0.00161892710593613,0.0202071537859119,0.0163635574702875,"Insig2/Nsdhl/Pmvk/Fdps/Por/Aqp8/Mvd/Ces1d/Apoa1/Hmgcs1",10
"BP","GO:0044282","small molecule catabolic process","31/1348","376/28928",0.0824468085106383,1.76930361765263,3.31950206140151,0.00163109286183912,0.0202709623058243,0.0164152289918557,"Dbi/Pnkd/Upp2/Mtln/Hao2/Adh7/Slc16a1/Dbt/Gale/Mfsd2a/Cda/Urad/Acacb/Sds/Nudt1/Ppat/Fabp1/Aldoa/Ces1d/Pnp/Acadvl/Gck/Afmid/Ahcyl/Abat/Cbr3/Eci1/Xdh/Cyp4f14/Plin5/Gda",31
"BP","GO:0045787","positive regulation of cell cycle","30/1348","360/28928",0.0833333333333333,1.78832838773492,3.32749958951361,0.00163142121980596,0.0202709623058243,0.0164152289918557,"Abl1/Wnt4/Lsm10/Ppp1r35/Nupr1/Rps15a/E2f8/Ccnd1/Trim21/Ccn2/Cdk1/Ube2e2/Tgm1/Usp2/Rab11a/Med1/Cenpv/Ccdc57/Tert/Ccnb1/Rad51b/Mapk15/Racgap1/Hes1/Ranbp1/Smoc2/Pdgfrb/Rpl17/Svil/Anxa1",30
"BP","GO:0046031","ADP metabolic process","14/1348","122/28928",0.114754098360656,2.46261614048743,3.57905450157322,0.00166177002005706,0.0205861002620137,0.0166704246573021,"Hdac4/Dhtkd1/Ogt/Gale/Ak4/Prkag2/Nupr1/Ucp2/Aldoa/Ddit4/Sik2/Nt5e/Gck/Jmjd8",14
"BP","GO:0051353","positive regulation of oxidoreductase activity","7/1348","38/28928",0.184210526315789,3.95314696236139,4.02719445641883,0.00166530868650058,0.0205861002620137,0.0166704246573021,"Abl1/S100a1/Por/Ndufa4/Tert/Cox17/Fxn",7
"BP","GO:0036294","cellular response to decreased oxygen levels","19/1348","192/28928",0.0989583333333333,2.12363996043521,3.45353725740268,0.00167177726089915,0.0205861002620137,0.0166704246573021,"Map1lc3a/Ogt/Ccna2/Ptprd/Ak4/Chchd2/Fabp1/Cpeb1/Bbc3/Pik3cb/Higd1a/Tert/Inhba/Ndrg1/Pick1/Fam162a/Trem2/Adrb2/Vldlr",19
"BP","GO:0043393","regulation of protein binding","19/1348","192/28928",0.0989583333333333,2.12363996043521,3.45353725740268,0.00167177726089915,0.0205861002620137,0.0166704246573021,"Psen2/Hdac4/Grem2/Ppdpf/Abl1/Trib3/Cdk5/Bax/Trim21/Lrp1/Pcbd1/Large1/Styx/Ttc36/Anxa2/Ip6k2/Tert/Itgb1bp1/Cdkn1a",19
"BP","GO:1904238","pericyte cell differentiation","4/1348","12/28928",0.333333333333333,7.15331355093966,4.71335415969412,0.00171943554799854,0.0210784375660892,0.0170691146388483,"Cd34/Wnt4/Epha2/Acta2",4
"BP","GO:1905907","negative regulation of amyloid fibril formation","4/1348","12/28928",0.333333333333333,7.15331355093966,4.71335415969412,0.00171943554799854,0.0210784375660892,0.0170691146388483,"Pfdn4/Pfdn5/Trem2/Pfdn1",4
"BP","GO:0048771","tissue remodeling","21/1348","222/28928",0.0945945945945946,2.02999438607747,3.40584216285327,0.00172940340690972,0.0211534153914213,0.0171298309557931,"Igfbp5/Spp2/Bbln/Cst3/Car2/Epha2/Chd7/Spp1/Eln/Hnf1a/Pdk4/Nox4/Bax/Rspo3/Lrp1/Hand2/Dock5/Acvr2b/Tns3/Adrb2/Gpr137",21
"BP","GO:0019318","hexose metabolic process","25/1348","283/28928",0.088339222614841,1.89575447463065,3.34778303129427,0.00175322270945807,0.0213971091563194,0.0173271718069248,"Atf3/Per2/Slc45a3/Ogt/Fabp5/Rorc/Gale/Acacb/Prkag2/Sds/Hectd4/Bola3/Pdk4/Aldoa/Car5a/Onecut1/Arpp19/Cox11/Igfbp3/Gck/Gpld1/Ppp1r3g/Pmm1/Pgp/Sik1",25
"BP","GO:1905477","positive regulation of protein localization to membrane","14/1348","123/28928",0.113821138211382,2.44259487105257,3.54456147311245,0.00179653608919405,0.0218771090950193,0.0177158711094523,"Lrp4/Ephb2/Epha2/Cdk5/Fis1/Cib1/Pdcd5/Cd81/Ank3/Lrp1/Rab11a/Itgb1bp1/Trem2/Rab11fip2",14
"BP","GO:0051963","regulation of synapse assembly","20/1348","208/28928",0.0961538461538462,2.06345583200183,3.40297234672641,0.00181109758602033,0.0220056370407604,0.0178199517953794,"Lrp4/Srpx2/Ogt/Ntrk1/Ptprd/Ephb2/Sigmar1/Ppp1r9a/Lrfn3/Lin7a/Lrtm1/Nedd8/Nectin1/Srcin1/Ntrk2/Dock4/Robo1/Thbs2/Vldlr/Lrfn4",20
"BP","GO:0072659","protein localization to plasma membrane","27/1348","315/28928",0.0857142857142857,1.83942348452734,3.31172455156746,0.00182197186477011,0.022088895102246,0.017887373367384,"Hycc2/P2ry1/Rab13/S100a10/Ephb2/Epha2/Cdk5/Cib1/Csrp3/Plekhf1/Ehd2/Cd81/Ank3/Lrp1/Bsg/Large1/Rab11a/Anxa2/Ramp2/Nherf1/Rab34/Itgb1bp1/Fyb1/Mrap/Trem2/Rab31/Rab11fip2",27
"BP","GO:0110053","regulation of actin filament organization","25/1348","284/28928",0.0880281690140845,1.88907928281857,3.32875890281122,0.00183959916060764,0.0222534770706105,0.0180206502517211,"Abl1/Prex1/Fmn1/Gm14137/Gsn/Rhoc/S100a10/Asap3/Wnt4/Stmn1/Baiap2l1/Eln/Epha1/Tmsb10/Ppp1r9a/Brk1/Nox4/Ccn2/Carmil2/Apoa1/Pfn1/Dbn1/Itgb1bp1/Pick1/Svil",25
"BP","GO:0120161","regulation of cold-induced thermogenesis","16/1348","151/28928",0.105960264900662,2.27390099632519,3.46977173973217,0.00187370666050032,0.0226162570977314,0.0183144260048904,"Per2/Cebpb/Ogt/Fabp5/Fabp4/Bmal1/Ucp2/Fgf21/Ddit3/Acvr2b/Thra/Nr1d1/Map2k6/Acot13/Adrb2/Scd1",16
"BP","GO:0071480","cellular response to gamma radiation","6/1348","29/28928",0.206896551724138,4.4399877212729,4.0974531522952,0.00190962351623651,0.0229489110528904,0.0185838059566953,"H2aj/Atm/H2ax/Rpl26/Gtf2h5/Cdkn1a",6
"BP","GO:1903579","negative regulation of ATP metabolic process","6/1348","29/28928",0.206896551724138,4.4399877212729,4.0974531522952,0.00190962351623651,0.0229489110528904,0.0185838059566953,"Hdac4/Atp5if1/Fis1/Nupr1/Ddit4/Sik2",6
"BP","GO:0061572","actin filament bundle organization","18/1348","180/28928",0.1,2.1459940652819,3.40968544734608,0.00194450143563071,0.0231196568767321,0.0187220742715133,"Abl1/Rhoc/S100a10/Asap3/Wnt4/Stmn1/Baiap2l1/Eln/Epha1/Ppp1r9a/Nox4/Ccn2/Apoa1/Pfn1/Dbn1/Actn1/Itgb1bp1/Rhod",18
"BP","GO:0035023","regulation of Rho protein signal transduction","11/1348","85/28928",0.129411764705882,2.77716879036481,3.62758367376758,0.00194737291898254,0.0231196568767321,0.0187220742715133,"Col3a1/Abl1/Stmn1/Plxnb1/Apoa1/Apoc3/Tns3/Ripor2/Robo1/Pdgfrb/Dock8",11
"BP","GO:0035794","positive regulation of mitochondrial membrane permeability","7/1348","39/28928",0.179487179487179,3.85178421973674,3.93987300729516,0.00194908979131955,0.0231196568767321,0.0187220742715133,"Bok/Atp5if1/Bax/Chchd10/Ppif/Siva1/Fxn",7
"BP","GO:0035909","aorta morphogenesis","7/1348","39/28928",0.179487179487179,3.85178421973674,3.93987300729516,0.00194908979131955,0.0231196568767321,0.0187220742715133,"Col3a1/Chd7/Adamts9/Lrp1/Hes1/Pdgfrb/Efemp2",7
"BP","GO:0044743","protein transmembrane import into intracellular organelle","7/1348","39/28928",0.179487179487179,3.85178421973674,3.93987300729516,0.00194908979131955,0.0231196568767321,0.0187220742715133,"Tomm40l/Dnlz/Romo1/Dnajc19/Tomm7/Pex26/Pam16",7
"BP","GO:1903901","negative regulation of viral life cycle","7/1348","39/28928",0.179487179487179,3.85178421973674,3.93987300729516,0.00194908979131955,0.0231196568767321,0.0187220742715133,"Apcs/Gsn/Ifitm2/Ifitm1/Ifitm3/Snx3/Csnk2b",7
"BP","GO:0038066","p38MAPK cascade","9/1348","61/28928",0.147540983606557,3.16622075205526,3.74426274167688,0.00196624202549821,0.0232728474224917,0.0188461264921278,"Stk39/Map1lc3a/Gsn/Nr2c2/Gadd45b/Hand2/Map2k6/Trem2/Xdh",9
"BP","GO:0045931","positive regulation of mitotic cell cycle","15/1348","138/28928",0.108695652173913,2.33260224487163,3.46911553898329,0.00199291924112175,0.0235378762843885,0.0190607442982216,"Abl1/Lsm10/Ccnd1/Cdk1/Ube2e2/Usp2/Rab11a/Ccdc57/Tert/Ccnb1/Rad51b/Hes1/Smoc2/Rpl17/Anxa1",15
"BP","GO:0071806","protein transmembrane transport","10/1348","73/28928",0.136986301369863,2.93971789764644,3.66850382923637,0.00200353068659204,0.023566483216396,0.0190839099147608,"Tomm40l/Dnlz/Romo1/Dnajc19/Sec61b/Tomm7/Pex26/Rab11a/Sec61g/Pam16",10
"BP","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","12/1348","98/28928",0.122448979591837,2.62774783503906,3.5684314310707,0.00200392346359376,0.023566483216396,0.0190839099147608,"Mpc2/Ptpmt1/Hcfc1/Dynll1/Pde3b/Ucp2/Lrp1/Nr1d1/Gpld1/Gpr68/Pim3/Sybu",12
"BP","GO:0071453","cellular response to oxygen levels","20/1348","210/28928",0.0952380952380952,2.04380387169705,3.35622422804969,0.00202852992307404,0.0237682172811253,0.0192472722069909,"Map1lc3a/Ogt/Ccna2/Atp6v1g1/Ptprd/Ak4/Chchd2/Fabp1/Cpeb1/Bbc3/Pik3cb/Higd1a/Tert/Inhba/Ndrg1/Pick1/Fam162a/Trem2/Adrb2/Vldlr",20
"BP","GO:0051651","maintenance of location in cell","22/1348","240/28928",0.0916666666666667,1.96716122650841,3.32624224529122,0.00202973304895262,0.0237682172811253,0.0192472722069909,"Insig2/Dbi/Arhgap21/Abl1/Fkbp1a/Mtln/Gsn/Chd7/Txn1/Akap9/Cdk5/Tmsb10/Itpr1/Cd4/Bax/Ddit3/Ank3/Arl2bp/Vps13c/Pfn1/Dbn1/Vps13a",22
"BP","GO:0045923","positive regulation of fatty acid metabolic process","8/1348","50/28928",0.16,3.43359050445104,3.80757495286563,0.00204198722202025,0.0238608379219898,0.0193222755051188,"Lpgat1/Slc45a3/Mtln/Fabp1/Gdf15/Elovl5/Plin5/Anxa1",8
"BP","GO:2001233","regulation of apoptotic signaling pathway","35/1348","447/28928",0.0782997762863535,1.68030855223415,3.20465725936509,0.00205092316103252,0.0239143736738653,0.0193656282386018,"Psen2/Inhbb/Atf3/Ackr3/Bok/Siglec1/Bmf/Ptpmt1/Tnfsf10/Wnt4/Hspb1/Fis1/Nupr1/Plekhf1/Bbc3/Bax/Ddit3/Mif/Ndufa13/Tpt1/Ppif/Pik3cb/Higd1a/Rpl26/Nherf1/Tert/Inhba/Pam16/Trem2/Birc6/Tnfrsf12a/Hspa1b/Fxn/Gstp2/Gstp3",35
"BP","GO:0009191","ribonucleoside diphosphate catabolic process","14/1348","125/28928",0.112,2.40351335311573,3.47657982972778,0.002093360460226,0.0243574907787314,0.0197244601794266,"Hdac4/Dhtkd1/Ogt/Gale/Prkag2/Nupr1/Ucp2/Aldoa/Ddit4/Nudt18/Sik2/Nt5e/Gck/Jmjd8",14
"BP","GO:0031330","negative regulation of cellular catabolic process","13/1348","112/28928",0.116071428571429,2.49088596863078,3.49491086601218,0.00216296268856056,0.0251141460582973,0.0203371922981381,"Dbi/Bmf/Mfsd2a/Acacb/Nupr1/Apoc3/Vps13c/Anxa2/Timp2/Gpld1/Nampt/Trem2/Plin5",13
"BP","GO:0045765","regulation of angiogenesis","27/1348","319/28928",0.0846394984326019,1.816358613248,3.24133930006412,0.00217881385360504,0.0252448221181411,0.0204430125060655,"Cd34/Abl1/Efna1/Ntrk1/S100a1/Epha2/Hspb1/Epha1/Adamts9/Pde3b/Rras/Btg1/Klf2/Pik3cb/Ramp2/Sparc/Tert/Fbln5/Rhob/Itgb2l/C3/Smoc2/Tnfrsf12a/Jmjd8/Thbs2/Adrb2/Vegfb",27
"BP","GO:0061001","regulation of dendritic spine morphogenesis","9/1348","62/28928",0.145161290322581,3.11515267540921,3.68590192320834,0.00220673228857233,0.0254608691782337,0.0206179653233483,"Ngef/Efna1/Ptprd/Ephb2/Cdk5/Ppp1r9a/Srcin1/Dbn1/Kalrn",9
"BP","GO:0072527","pyrimidine-containing compound metabolic process","9/1348","62/28928",0.145161290322581,3.11515267540921,3.68590192320834,0.00220673228857233,0.0254608691782337,0.0206179653233483,"Dut/Uck1/Upp2/Cda/Thtpa/Nt5m/Nme1/Tk1/Tymp",9
"BP","GO:0008347","glial cell migration","10/1348","74/28928",0.135135135135135,2.89999198011067,3.61796304815406,0.00222169849914186,0.025579807457625,0.0207142803903219,"Col3a1/Fn1/Fubp1/P2ry1/Cdk5/Cd9/Rras/Lrp1/Syne2/Trem2",10
"BP","GO:0007266","Rho protein signal transduction","15/1348","140/28928",0.107142857142857,2.29927935565918,3.40690733884015,0.00229592503833658,0.0263791219885868,0.0213615575577451,"Col3a1/Abl1/Gm14137/Arhgef11/Stmn1/Rhobtb2/Plxnb1/Apoa1/Apoc3/Tns3/Ripor2/Racgap1/Robo1/Pdgfrb/Dock8",15
"BP","GO:0110020","regulation of actomyosin structure organization","13/1348","113/28928",0.115044247787611,2.46884272997033,3.45863491057583,0.00234219236939346,0.0268545313000186,0.0217465394147618,"Abl1/Rhoc/S100a10/Asap3/Wnt4/Stmn1/Epha1/Ppp1r9a/Nox4/Ccn2/Apoa1/Pfn1/Itgb1bp1",13
"BP","GO:0070228","regulation of lymphocyte apoptotic process","11/1348","87/28928",0.126436781609195,2.71332582966677,3.53829423034676,0.00234963371886627,0.0268837258000282,0.0217701808381798,"Siglec1/Tsc22d3/Efna1/Rorc/Blm/Bbc3/Bax/Mif/Pnp/Dock8/Cd274",11
"BP","GO:0000255","allantoin metabolic process","4/1348","13/28928",0.307692307692308,6.60305866240584,4.46719345424126,0.00239250641568966,0.0271480273449744,0.0219842096700496,"Urad/Pnp/Xdh/Gda",4
"BP","GO:0006702","androgen biosynthetic process","4/1348","13/28928",0.307692307692308,6.60305866240584,4.46719345424126,0.00239250641568966,0.0271480273449744,0.0219842096700496,"Hsd3b2/Wnt4/Med1/Cyp17a1",4
"BP","GO:0042761","very long-chain fatty acid biosynthetic process","4/1348","13/28928",0.307692307692308,6.60305866240584,4.46719345424126,0.00239250641568966,0.0271480273449744,0.0219842096700496,"Hacd1/Tecr/Elovl5/Elovl7",4
"BP","GO:1905048","regulation of metallopeptidase activity","4/1348","13/28928",0.307692307692308,6.60305866240584,4.46719345424126,0.00239250641568966,0.0271480273449744,0.0219842096700496,"Svbp/Cldn3/Timp2/Mbp",4
"BP","GO:1905039","carboxylic acid transmembrane transport","16/1348","155/28928",0.103225806451613,2.21521968029099,3.35372604372723,0.00244895399418718,0.0277312481156206,0.0224564962028016,"Mpc2/Per2/Slc23a2/Slc43a1/Slc6a8/Slc16a1/Slc16a4/Arhgef11/Slc6a9/Abcb1a/Acacb/Ucp2/Slc36a1/Slc16a11/Slc1a4/Slc16a12",16
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","29/1348","354/28928",0.0819209039548023,1.75801773709534,3.17245150256611,0.00248213479976928,0.028049144692043,0.0227139257722011,"Hacd1/Fhl1/Ube2u/Lsm10/Bcl7c/Wee1/Blm/Ccnd1/Cdkn1c/Cdk1/Tjp3/Ube2e2/Atm/Rab11a/Rps27l/Ppp2r3d/Rpl26/Mrnip/Tert/Inhba/Ccnb1/Klf11/Rad51b/Riok2/Cdkn1a/Rpl17/Smarca2/Anxa1/Cdk2ap2",29
"BP","GO:1901873","regulation of post-translational protein modification","23/1348","260/28928",0.0884615384615385,1.89837936544168,3.21697182506058,0.00257098720805713,0.0289935559479461,0.0234787008625124,"Psen2/Per2/Hdac4/Cops9/Abl1/Trib3/Bex3/Amer1/Ogt/Hdac8/Mad2l2/Svbp/Cdk5/Ube2s/Trim21/Ttc36/Crtap/Mapk15/Vps28/Nlrc3/Rps2/Hspa1b/Ubxn1",23
"BP","GO:0045862","positive regulation of proteolysis","28/1348","339/28928",0.0825958702064897,1.77250247279921,3.16300412307959,0.0025952690521794,0.0292074131855927,0.0236518803827825,"Psen2/Bok/Gsn/Ctnnd1/Trib3/Ogt/Efna1/Tnfsf10/S100a10/Atp5if1/Cldn3/Nupr1/Pdcd5/Bbc3/Bax/Rcn3/Psenen/Tgfb1i1/Rps27l/Anxa2/Ern1/Gpld1/Robo1/Fam162a/Trem2/Xdh/Hspa1b/Mbp",28
"BP","GO:0009134","nucleoside diphosphate catabolic process","14/1348","128/28928",0.109375,2.34718100890208,3.37702445717015,0.00261374743944023,0.0293552166409115,0.0237715701897212,"Hdac4/Dhtkd1/Ogt/Gale/Prkag2/Nupr1/Ucp2/Aldoa/Ddit4/Nudt18/Sik2/Nt5e/Gck/Jmjd8",14
"BP","GO:0034599","cellular response to oxidative stress","23/1348","261/28928",0.0881226053639847,1.8911058812829,3.19711275726366,0.0026984736772694,0.0302449335419665,0.0244920543210811,"Pycr2/Map1lc3a/Abl1/Romo1/Endog/Cst3/Jun/Txn1/Sod3/Hspb1/Chchd2/Fabp1/Bmal1/Cdk1/Klf2/Ppif/Atm/Ern1/Fbln5/Rhob/Pdgfrb/Fxn/Anxa1",23
"BP","GO:0070233","negative regulation of T cell apoptotic process","6/1348","31/28928",0.193548387096774,4.15353690054561,3.88375565029159,0.0027340038637707,0.0305807519752112,0.0247639968365982,"Tsc22d3/Efna1/Rorc/Blm/Pnp/Dock8",6
"BP","GO:0042098","T cell proliferation","22/1348","246/28928",0.0894308943089431,1.91918168439845,3.20083813645675,0.00275482725924503,0.0306580470998855,0.024826589680112,"Abl1/Fkbp1a/Cebpb/Cd59b/Rasgrp1/Elf4/Tmem131l/Wnt4/Cd4/Blm/Bax/Cd81/Itgal/Carmil2/Pnp/Ripor2/Sos2/Hes1/Ifnar2/Dock8/Cd274/Anxa1",22
"BP","GO:0006693","prostaglandin metabolic process","9/1348","64/28928",0.140625,3.01780415430267,3.57264820577945,0.00275766119216013,0.0306580470998855,0.024826589680112,"Fabp5/Gstm6/Gstm3/Gstm1/Ptgr1/Mif/Anxa1/Gstp2/Gstp3",9
"BP","GO:0006749","glutathione metabolic process","9/1348","64/28928",0.140625,3.01780415430267,3.57264820577945,0.00275766119216013,0.0306580470998855,0.024826589680112,"Gstm5/Gstm6/Gstm3/Gstm2/Gstm1/Ethe1/Gstt1/Gstp2/Gstp3",9
"BP","GO:0010906","regulation of glucose metabolic process","14/1348","129/28928",0.108527131782946,2.32898580728268,3.34446000821717,0.00280918828684557,0.0310499784079341,0.0251439718583052,"Slc45a3/Ogt/Rorc/Acacb/Prkag2/Pdk4/Arpp19/Cox11/Igfbp3/Gck/Gpld1/Ppp1r3g/Pgp/Sik1",14
"BP","GO:0034440","lipid oxidation","14/1348","129/28928",0.108527131782946,2.32898580728268,3.34446000821717,0.00280918828684557,0.0310499784079341,0.0251439718583052,"Fmo2/Dbi/Mtln/Hao2/Adh7/Mfsd2a/Acacb/Por/Fabp1/Pdk4/Gdf15/Acadvl/Eci1/Plin5",14
"BP","GO:0001659","temperature homeostasis","19/1348","201/28928",0.0945273631840796,2.02855160399782,3.23503132467895,0.0028155297245359,0.0310499784079341,0.0251439718583052,"Per2/Cebpb/Ogt/Fabp5/Fabp4/Bmal1/Ucp2/Fgf21/Ddit3/Ces1d/Acvr2b/Thra/Nr1d1/Acadvl/Map2k6/Acot13/Abat/Adrb2/Scd1",19
"BP","GO:0046777","protein autophosphorylation","19/1348","201/28928",0.0945273631840796,2.02855160399782,3.23503132467895,0.0028155297245359,0.0310499784079341,0.0251439718583052,"Nek2/Erbb4/Stk39/Abl1/Ctnnd1/Cdkl5/Ntrk1/Jun/Epha1/Nlrp12/Sik2/Atm/Ern1/Ntrk2/Mapk15/Acvr1b/Riok2/Sik1/Pdgfrb",19
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","17/1348","172/28928",0.0988372093023256,2.12104064591816,3.26002445694148,0.00289003876696039,0.0318078014191312,0.0257576495947846,"Erbb4/Lrp4/Abl1/Ctnnd1/Efna1/Tnfrsf18/Cd4/Nox4/Ctf1/Gprc5b/Mif/Arl2bp/Unc119/Srcin1/Hes1/Trem2/Vegfb",17
"BP","GO:0019985","translesion synthesis","5/1348","22/28928",0.227272727272727,4.87725923927704,4.0219965503017,0.00295609855930852,0.0324049766222003,0.0262412362917922,"Rev1/Mad2l2/Faap20/Primpol/Poli",5
