#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Ndufa2	Ndufs6	10090.ENSMUSP00000014438	10090.ENSMUSP00000022097	0	0	0	0	0.969	0.990	0.900	0.890	0.999
Ndufa2	Ndufb9	10090.ENSMUSP00000014438	10090.ENSMUSP00000022980	0	0	0	0	0.812	0.991	0.900	0.659	0.999
Ndufa3	Uqcr11	10090.ENSMUSP00000075953	10090.ENSMUSP00000020372	0	0	0	0	0.963	0.758	0	0.593	0.996
Ndufa3	Uqcrb	10090.ENSMUSP00000075953	10090.ENSMUSP00000021993	0	0	0	0	0.266	0.748	0	0.221	0.843
Ndufa3	Ndufs6	10090.ENSMUSP00000075953	10090.ENSMUSP00000022097	0	0	0	0	0.792	0.925	0.900	0.514	0.999
Ndufa3	Ndufb9	10090.ENSMUSP00000075953	10090.ENSMUSP00000022980	0	0	0	0	0.503	0.898	0.900	0.497	0.997
Ndufa3	Ndufa6	10090.ENSMUSP00000075953	10090.ENSMUSP00000023085	0	0	0	0	0.508	0.990	0.900	0.573	0.999
Ndufa3	Ndufb4	10090.ENSMUSP00000075953	10090.ENSMUSP00000023514	0	0	0	0	0.749	0.918	0.900	0.699	0.999
Ndufa3	Ndufa5	10090.ENSMUSP00000075953	10090.ENSMUSP00000023851	0	0	0	0	0.561	0.915	0.900	0.602	0.998
Ndufa3	Ndufb3	10090.ENSMUSP00000075953	10090.ENSMUSP00000027193	0	0	0	0	0.708	0.928	0.900	0.753	0.999
Ndufa3	Ndufc2	10090.ENSMUSP00000075953	10090.ENSMUSP00000032882	0	0	0	0	0.367	0.938	0.900	0.571	0.998
Ndufa3	Ndufab1	10090.ENSMUSP00000075953	10090.ENSMUSP00000033157	0	0	0	0	0.172	0.999	0.900	0.530	0.999
Ndufa3	Ndufb7	10090.ENSMUSP00000075953	10090.ENSMUSP00000037341	0	0	0	0	0.764	0.923	0.900	0.786	0.999
Ndufa3	Ndufc1	10090.ENSMUSP00000075953	10090.ENSMUSP00000038463	0	0	0	0	0.856	0.827	0.900	0.528	0.998
Ndufa3	Ndufa7	10090.ENSMUSP00000075953	10090.ENSMUSP00000039692	0	0	0	0	0.752	0.918	0.900	0.776	0.999
Ndufa3	Uqcrfs1	10090.ENSMUSP00000075953	10090.ENSMUSP00000045284	0	0	0	0	0.157	0.830	0	0.264	0.885
Ndufa3	Ndufv3	10090.ENSMUSP00000075953	10090.ENSMUSP00000049000	0	0	0	0	0.818	0.932	0.900	0.592	0.999
Ndufa3	Uqcrq	10090.ENSMUSP00000075953	10090.ENSMUSP00000053145	0	0	0	0	0.827	0.804	0	0.431	0.979
Ndufa3	Uqcr10	10090.ENSMUSP00000075953	10090.ENSMUSP00000054856	0	0	0	0	0.827	0.836	0	0.469	0.983
Ndufa3	Ndufa8	10090.ENSMUSP00000075953	10090.ENSMUSP00000065352	0	0	0	0	0.509	0.984	0.900	0.889	0.999
Ndufa3	Uqcrh	10090.ENSMUSP00000075953	10090.ENSMUSP00000077744	0	0	0	0	0.622	0.829	0	0.416	0.959
Ndufa3	Ndufa4	10090.ENSMUSP00000075953	10090.ENSMUSP00000144932	0	0	0	0	0.469	0.267	0.900	0.683	0.986
Ndufa3	Ndufb2	10090.ENSMUSP00000075953	10090.ENSMUSP00000118918	0	0	0	0	0.232	0.811	0.900	0.389	0.989
Ndufa3	Ndufb1-ps	10090.ENSMUSP00000075953	10090.ENSMUSP00000159138	0	0	0	0	0.106	0.898	0.800	0.546	0.990
Ndufa3	mt-Nd4	10090.ENSMUSP00000075953	10090.ENSMUSP00000081000	0	0	0	0	0.117	0.898	0.900	0.348	0.993
Ndufa3	Ndufb6	10090.ENSMUSP00000075953	10090.ENSMUSP00000092746	0	0	0	0	0.429	0.898	0.900	0.709	0.998
Ndufa3	Ndufs5	10090.ENSMUSP00000075953	10090.ENSMUSP00000101813	0	0	0	0	0.651	0.973	0.720	0.562	0.998
Ndufa3	Ndufb11	10090.ENSMUSP00000075953	10090.ENSMUSP00000112320	0	0	0	0	0.724	0.921	0.900	0.750	0.999
Ndufa3	Ndufb5	10090.ENSMUSP00000075953	10090.ENSMUSP00000114963	0	0	0	0	0.630	0.974	0.900	0.561	0.999
Ndufa3	Ndufs8	10090.ENSMUSP00000075953	10090.ENSMUSP00000158541	0	0	0	0	0.514	0.956	0.900	0.678	0.999
Ndufa3	Ndufs7	10090.ENSMUSP00000075953	10090.ENSMUSP00000101003	0	0	0	0	0.921	0.925	0.900	0.709	0.999
Ndufa4	Uqcr11	10090.ENSMUSP00000144932	10090.ENSMUSP00000020372	0	0	0	0	0.907	0	0.720	0.660	0.990
Ndufa4	Uqcrb	10090.ENSMUSP00000144932	10090.ENSMUSP00000021993	0	0	0	0	0.841	0.069	0.720	0.407	0.972
Ndufa4	Ndufs6	10090.ENSMUSP00000144932	10090.ENSMUSP00000022097	0	0	0	0	0.463	0.267	0.900	0.427	0.974
Ndufa4	Ndufb9	10090.ENSMUSP00000144932	10090.ENSMUSP00000022980	0	0	0	0	0.827	0.314	0.900	0.772	0.996
Ndufa4	Ndufa6	10090.ENSMUSP00000144932	10090.ENSMUSP00000023085	0	0	0	0	0.637	0.825	0.900	0.789	0.998
Ndufa4	Ndufb4	10090.ENSMUSP00000144932	10090.ENSMUSP00000023514	0	0	0	0	0.674	0.241	0.900	0.533	0.986
Ndufa4	Ndufa5	10090.ENSMUSP00000144932	10090.ENSMUSP00000023851	0	0	0	0	0.674	0.300	0.900	0.789	0.994
Ndufa4	Ndufb3	10090.ENSMUSP00000144932	10090.ENSMUSP00000027193	0	0	0	0	0.633	0.069	0.900	0.706	0.988
Ndufa4	Ndufc2	10090.ENSMUSP00000144932	10090.ENSMUSP00000032882	0	0	0	0	0.769	0.253	0.900	0.620	0.992
Ndufa4	Ndufab1	10090.ENSMUSP00000144932	10090.ENSMUSP00000033157	0	0	0	0	0.273	0.267	0.900	0.708	0.982
Ndufa4	Ndufb7	10090.ENSMUSP00000144932	10090.ENSMUSP00000037341	0	0	0	0	0.469	0.300	0.900	0.401	0.974
Ndufa4	Ndufc1	10090.ENSMUSP00000144932	10090.ENSMUSP00000038463	0	0	0	0	0.615	0	0.900	0.504	0.979
Ndufa4	Ndufa7	10090.ENSMUSP00000144932	10090.ENSMUSP00000039692	0	0	0	0	0.829	0.299	0.900	0.616	0.994
Ndufa4	Uqcrfs1	10090.ENSMUSP00000144932	10090.ENSMUSP00000045284	0	0	0	0	0.471	0.306	0.720	0.490	0.940
Ndufa4	Ndufv3	10090.ENSMUSP00000144932	10090.ENSMUSP00000049000	0	0	0	0	0.465	0.248	0.900	0.555	0.979
Ndufa4	Uqcrq	10090.ENSMUSP00000144932	10090.ENSMUSP00000053145	0	0	0	0	0.580	0.095	0.720	0.668	0.960
Ndufa4	Uqcr10	10090.ENSMUSP00000144932	10090.ENSMUSP00000054856	0	0	0	0	0.899	0.241	0.720	0.488	0.987
Ndufa4	Ndufa8	10090.ENSMUSP00000144932	10090.ENSMUSP00000065352	0	0	0	0	0.546	0.303	0.900	0.670	0.988
Ndufa4	Uqcrh	10090.ENSMUSP00000144932	10090.ENSMUSP00000077744	0	0	0	0	0.838	0.303	0.720	0.434	0.979
Ndufa4	mt-Nd4	10090.ENSMUSP00000144932	10090.ENSMUSP00000081000	0	0	0	0	0.113	0	0.900	0.300	0.932
Ndufa4	Ndufb6	10090.ENSMUSP00000144932	10090.ENSMUSP00000092746	0	0	0	0	0.614	0	0.900	0.755	0.989
Ndufa4	Ndufs7	10090.ENSMUSP00000144932	10090.ENSMUSP00000101003	0	0	0	0	0.363	0.305	0.900	0.643	0.982
Ndufa4	Ndufs5	10090.ENSMUSP00000144932	10090.ENSMUSP00000101813	0	0	0	0	0.662	0.292	0.720	0.457	0.958
Ndufa4	Ndufb11	10090.ENSMUSP00000144932	10090.ENSMUSP00000112320	0	0	0	0	0.625	0.066	0.900	0.588	0.983
Ndufa4	Ndufb5	10090.ENSMUSP00000144932	10090.ENSMUSP00000114963	0	0	0	0	0.791	0.069	0.900	0.686	0.993
Ndufa4	Ndufb2	10090.ENSMUSP00000144932	10090.ENSMUSP00000118918	0	0	0	0	0.270	0	0.900	0.667	0.973
Ndufa4	Ndufb1-ps	10090.ENSMUSP00000144932	10090.ENSMUSP00000159138	0	0	0	0	0.264	0.069	0.720	0.656	0.925
Ndufa4	Ndufs8	10090.ENSMUSP00000144932	10090.ENSMUSP00000158541	0	0	0	0	0.348	0.069	0.900	0.726	0.981
Ndufa5	Uqcr11	10090.ENSMUSP00000023851	10090.ENSMUSP00000020372	0	0	0	0	0.855	0.758	0	0.441	0.978
Ndufa5	Uqcrb	10090.ENSMUSP00000023851	10090.ENSMUSP00000021993	0	0	0	0	0.967	0.883	0	0.446	0.997
Ndufa5	Ndufs6	10090.ENSMUSP00000023851	10090.ENSMUSP00000022097	0	0	0	0	0.978	0.990	0.900	0.858	0.999
Ndufa5	Ndufb9	10090.ENSMUSP00000023851	10090.ENSMUSP00000022980	0	0	0	0	0.931	0.991	0.900	0.775	0.999
Ndufa5	Ndufa6	10090.ENSMUSP00000023851	10090.ENSMUSP00000023085	0	0	0	0	0.950	0.990	0.900	0.847	0.999
Ndufa5	Ndufb4	10090.ENSMUSP00000023851	10090.ENSMUSP00000023514	0	0	0	0	0.961	0.935	0.900	0.707	0.999
Ndufa5	Ppa2	10090.ENSMUSP00000023851	10090.ENSMUSP00000029644	0	0	0	0	0.228	0	0	0.294	0.432
Ndufa5	Uqcrq	10090.ENSMUSP00000023851	10090.ENSMUSP00000053145	0	0	0	0	0.890	0.819	0	0.575	0.990
Ndufa5	Uqcrh	10090.ENSMUSP00000023851	10090.ENSMUSP00000077744	0	0	0	0	0.905	0.879	0	0.557	0.994
Ndufa5	Ndufb1-ps	10090.ENSMUSP00000023851	10090.ENSMUSP00000159138	0	0	0	0	0.441	0.905	0.800	0.609	0.995
Ndufa5	Ndufb2	10090.ENSMUSP00000023851	10090.ENSMUSP00000118918	0	0	0	0	0.560	0.811	0.900	0.648	0.996
Ndufa5	Uqcrfs1	10090.ENSMUSP00000023851	10090.ENSMUSP00000045284	0	0	0	0	0.809	0.982	0	0.685	0.998
Ndufa5	Uqcr10	10090.ENSMUSP00000023851	10090.ENSMUSP00000054856	0	0	0	0	0.970	0.892	0	0.547	0.998
Ndufa5	Ndufv3	10090.ENSMUSP00000023851	10090.ENSMUSP00000049000	0	0	0	0	0.628	0.930	0.900	0.653	0.998
Ndufa5	Ndufs7	10090.ENSMUSP00000023851	10090.ENSMUSP00000101003	0	0	0	0	0.812	0.990	0.900	0.759	0.999
Ndufa5	Ndufs8	10090.ENSMUSP00000023851	10090.ENSMUSP00000158541	0	0	0	0	0.865	0.990	0.900	0.879	0.999
Ndufa5	Ndufb5	10090.ENSMUSP00000023851	10090.ENSMUSP00000114963	0	0	0	0	0.906	0.944	0.900	0.796	0.999
Ndufa5	Ndufb11	10090.ENSMUSP00000023851	10090.ENSMUSP00000112320	0	0	0	0	0.739	0.916	0.900	0.782	0.999
Ndufa5	Ndufa8	10090.ENSMUSP00000023851	10090.ENSMUSP00000065352	0	0	0	0	0.971	0.990	0.900	0.879	0.999
Ndufa5	Ndufab1	10090.ENSMUSP00000023851	10090.ENSMUSP00000033157	0	0	0	0	0.632	0.999	0.900	0.664	0.999
Ndufa5	Ndufc2	10090.ENSMUSP00000023851	10090.ENSMUSP00000032882	0	0	0	0	0.771	0.932	0.900	0.705	0.999
Ndufa5	Ndufa7	10090.ENSMUSP00000023851	10090.ENSMUSP00000039692	0	0	0	0	0.590	0.952	0.900	0.764	0.999
Ndufa5	Ndufs5	10090.ENSMUSP00000023851	10090.ENSMUSP00000101813	0	0	0	0	0.877	0.990	0.720	0.678	0.999
Ndufa5	Ndufb3	10090.ENSMUSP00000023851	10090.ENSMUSP00000027193	0	0	0	0	0.928	0.988	0.900	0.825	0.999
Ndufa5	Ndufb6	10090.ENSMUSP00000023851	10090.ENSMUSP00000092746	0	0	0	0	0.894	0.914	0.900	0.729	0.999
Ndufa5	mt-Nd4	10090.ENSMUSP00000023851	10090.ENSMUSP00000081000	0	0	0	0	0.091	0.991	0.900	0.427	0.999
Ndufa5	Ndufc1	10090.ENSMUSP00000023851	10090.ENSMUSP00000038463	0	0	0	0	0.883	0.827	0.900	0.740	0.999
Ndufa5	Ndufb7	10090.ENSMUSP00000023851	10090.ENSMUSP00000037341	0	0	0	0	0.835	0.990	0.900	0.693	0.999
Ndufa6	Uqcr11	10090.ENSMUSP00000023085	10090.ENSMUSP00000020372	0	0	0	0	0.912	0.758	0	0.571	0.990
Ndufa6	Uqcrb	10090.ENSMUSP00000023085	10090.ENSMUSP00000021993	0	0	0	0	0.951	0.832	0	0.359	0.994
Ndufa6	Ndufs6	10090.ENSMUSP00000023085	10090.ENSMUSP00000022097	0	0	0	0	0.924	0.990	0.900	0.873	0.999
Ndufa6	Ndufb9	10090.ENSMUSP00000023085	10090.ENSMUSP00000022980	0	0	0	0	0.978	0.991	0.900	0.822	0.999
Ndufa6	Ppa2	10090.ENSMUSP00000023085	10090.ENSMUSP00000029644	0	0	0	0	0.292	0	0	0.395	0.553
Ndufa6	Uqcrq	10090.ENSMUSP00000023085	10090.ENSMUSP00000053145	0	0	0	0	0.928	0.804	0	0.641	0.994
Ndufa6	Uqcrfs1	10090.ENSMUSP00000023085	10090.ENSMUSP00000045284	0	0	0	0	0.640	0.977	0	0.574	0.996
Ndufa6	Uqcrh	10090.ENSMUSP00000023085	10090.ENSMUSP00000077744	0	0	0	0	0.911	0.884	0	0.697	0.996
Ndufa6	Ndufc1	10090.ENSMUSP00000023085	10090.ENSMUSP00000038463	0	0	0	0	0.567	0.827	0.900	0.629	0.996
Ndufa6	Uqcr10	10090.ENSMUSP00000023085	10090.ENSMUSP00000054856	0	0	0	0	0.955	0.893	0	0.635	0.998
Ndufa6	Ndufs5	10090.ENSMUSP00000023085	10090.ENSMUSP00000101813	0	0	0	0	0.849	0.990	0.720	0.571	0.999
Ndufa6	Ndufb1-ps	10090.ENSMUSP00000023085	10090.ENSMUSP00000159138	0	0	0	0	0.380	0.991	0.800	0.611	0.999
Ndufa6	Ndufa7	10090.ENSMUSP00000023085	10090.ENSMUSP00000039692	0	0	0	0	0.680	0.990	0.900	0.914	0.999
Ndufa6	Ndufs7	10090.ENSMUSP00000023085	10090.ENSMUSP00000101003	0	0	0	0	0.529	0.992	0.900	0.674	0.999
Ndufa6	Ndufv3	10090.ENSMUSP00000023085	10090.ENSMUSP00000049000	0	0	0	0	0.672	0.990	0.900	0.777	0.999
Ndufa6	Ndufb5	10090.ENSMUSP00000023085	10090.ENSMUSP00000114963	0	0	0	0	0.799	0.990	0.900	0.803	0.999
Ndufa6	Ndufs8	10090.ENSMUSP00000023085	10090.ENSMUSP00000158541	0	0	0	0	0.903	0.991	0.900	0.727	0.999
Ndufa6	Ndufb4	10090.ENSMUSP00000023085	10090.ENSMUSP00000023514	0	0	0	0	0.852	0.990	0.900	0.721	0.999
Ndufa6	Ndufb6	10090.ENSMUSP00000023085	10090.ENSMUSP00000092746	0	0	0	0	0.918	0.990	0.900	0.928	0.999
Ndufa6	Ndufb11	10090.ENSMUSP00000023085	10090.ENSMUSP00000112320	0	0	0	0	0.695	0.954	0.900	0.725	0.999
Ndufa6	Ndufb3	10090.ENSMUSP00000023085	10090.ENSMUSP00000027193	0	0	0	0	0.881	0.990	0.900	0.810	0.999
Ndufa6	Ndufc2	10090.ENSMUSP00000023085	10090.ENSMUSP00000032882	0	0	0	0	0.807	0.990	0.900	0.796	0.999
Ndufa6	Ndufb7	10090.ENSMUSP00000023085	10090.ENSMUSP00000037341	0	0	0	0	0.922	0.990	0.900	0.747	0.999
Ndufa6	Ndufab1	10090.ENSMUSP00000023085	10090.ENSMUSP00000033157	0	0	0	0	0.519	0.999	0.900	0.861	0.999
Ndufa6	Ndufb2	10090.ENSMUSP00000023085	10090.ENSMUSP00000118918	0	0	0	0	0.208	0.986	0.900	0.458	0.999
Ndufa6	mt-Nd4	10090.ENSMUSP00000023085	10090.ENSMUSP00000081000	0	0	0	0	0.119	0.991	0.900	0.397	0.999
Ndufa6	Ndufa8	10090.ENSMUSP00000023085	10090.ENSMUSP00000065352	0	0	0	0	0.922	0.990	0.900	0.765	0.999
Ndufa7	Uqcr11	10090.ENSMUSP00000039692	10090.ENSMUSP00000020372	0	0	0	0	0.929	0.643	0	0.544	0.987
Ndufa7	Uqcrb	10090.ENSMUSP00000039692	10090.ENSMUSP00000021993	0	0	0	0	0.701	0.766	0	0	0.927
Ndufa7	Ndufs6	10090.ENSMUSP00000039692	10090.ENSMUSP00000022097	0	0	0	0	0.855	0.990	0.900	0.754	0.999
Ndufa7	Ndufb9	10090.ENSMUSP00000039692	10090.ENSMUSP00000022980	0	0	0	0	0.759	0.928	0.900	0.789	0.999
Ndufa7	Ndufb4	10090.ENSMUSP00000039692	10090.ENSMUSP00000023514	0	0	0	0	0.676	0.932	0.900	0.785	0.999
Ndufa7	Ndufb3	10090.ENSMUSP00000039692	10090.ENSMUSP00000027193	0	0	0	0	0.672	0.907	0.900	0.750	0.999
Ndufa7	Ndufc2	10090.ENSMUSP00000039692	10090.ENSMUSP00000032882	0	0	0	0	0.800	0.916	0.900	0.661	0.999
Ndufa7	Ndufab1	10090.ENSMUSP00000039692	10090.ENSMUSP00000033157	0	0	0	0	0.430	0.999	0.900	0.501	0.999
Ndufa7	Ndufb7	10090.ENSMUSP00000039692	10090.ENSMUSP00000037341	0	0	0	0	0.898	0.931	0.900	0.757	0.999
Ndufa7	Ndufc1	10090.ENSMUSP00000039692	10090.ENSMUSP00000038463	0	0	0	0	0.670	0.827	0.900	0.483	0.996
Ndufa7	Uqcrfs1	10090.ENSMUSP00000039692	10090.ENSMUSP00000045284	0	0	0	0	0.277	0.793	0	0.266	0.880
Ndufa7	Uqcrq	10090.ENSMUSP00000039692	10090.ENSMUSP00000053145	0	0	0	0	0.762	0.748	0	0.461	0.964
Ndufa7	Uqcrh	10090.ENSMUSP00000039692	10090.ENSMUSP00000077744	0	0	0	0	0.718	0.752	0	0.583	0.968
Ndufa7	Uqcr10	10090.ENSMUSP00000039692	10090.ENSMUSP00000054856	0	0	0	0	0.949	0.754	0	0.477	0.992
Ndufa7	mt-Nd4	10090.ENSMUSP00000039692	10090.ENSMUSP00000081000	0	0	0	0	0.054	0.906	0.900	0.410	0.994
Ndufa7	Ndufb1-ps	10090.ENSMUSP00000039692	10090.ENSMUSP00000159138	0	0	0	0	0.200	0.926	0.800	0.637	0.995
Ndufa7	Ndufb2	10090.ENSMUSP00000039692	10090.ENSMUSP00000118918	0	0	0	0	0.234	0.851	0.900	0.725	0.996
Ndufa7	Ndufs7	10090.ENSMUSP00000039692	10090.ENSMUSP00000101003	0	0	0	0	0.811	0.928	0.900	0.800	0.999
Ndufa7	Ndufs5	10090.ENSMUSP00000039692	10090.ENSMUSP00000101813	0	0	0	0	0.839	0.990	0.720	0.643	0.999
Ndufa7	Ndufs8	10090.ENSMUSP00000039692	10090.ENSMUSP00000158541	0	0	0	0	0.787	0.968	0.900	0.837	0.999
Ndufa7	Ndufv3	10090.ENSMUSP00000039692	10090.ENSMUSP00000049000	0	0	0	0	0.649	0.927	0.900	0.671	0.999
Ndufa7	Ndufb5	10090.ENSMUSP00000039692	10090.ENSMUSP00000114963	0	0	0	0	0.629	0.912	0.900	0.768	0.999
Ndufa7	Ndufb6	10090.ENSMUSP00000039692	10090.ENSMUSP00000092746	0	0	0	0	0.707	0.929	0.900	0.691	0.999
Ndufa7	Ndufb11	10090.ENSMUSP00000039692	10090.ENSMUSP00000112320	0	0	0	0	0.914	0.909	0.900	0.801	0.999
Ndufa7	Ndufa8	10090.ENSMUSP00000039692	10090.ENSMUSP00000065352	0	0	0	0	0.775	0.951	0.900	0.766	0.999
Ndufa8	Uqcr11	10090.ENSMUSP00000065352	10090.ENSMUSP00000020372	0	0	0	0	0.878	0.758	0	0.390	0.980
Ndufa8	Uqcrb	10090.ENSMUSP00000065352	10090.ENSMUSP00000021993	0	0	0	0	0.955	0.911	0	0.505	0.997
Ndufa8	Ndufs6	10090.ENSMUSP00000065352	10090.ENSMUSP00000022097	0	0	0	0	0.924	0.990	0.900	0.755	0.999
Ndufa8	Ndufb9	10090.ENSMUSP00000065352	10090.ENSMUSP00000022980	0	0	0	0	0.969	0.991	0.900	0.800	0.999
Ndufa8	Ndufb4	10090.ENSMUSP00000065352	10090.ENSMUSP00000023514	0	0	0	0	0.842	0.962	0.900	0.695	0.999
Ndufa8	Ndufb3	10090.ENSMUSP00000065352	10090.ENSMUSP00000027193	0	0	0	0	0.726	0.990	0.900	0.747	0.999
Ndufa8	Ndufc2	10090.ENSMUSP00000065352	10090.ENSMUSP00000032882	0	0	0	0	0.829	0.986	0.900	0.763	0.999
Ndufa8	Ndufab1	10090.ENSMUSP00000065352	10090.ENSMUSP00000033157	0	0	0	0	0.514	0.999	0.900	0.466	0.999
Ndufa8	Ndufb7	10090.ENSMUSP00000065352	10090.ENSMUSP00000037341	0	0	0	0	0.950	0.990	0.900	0.783	0.999
Ndufa8	Ndufc1	10090.ENSMUSP00000065352	10090.ENSMUSP00000038463	0	0	0	0	0.580	0.827	0.900	0.628	0.996
Ndufa8	Uqcrfs1	10090.ENSMUSP00000065352	10090.ENSMUSP00000045284	0	0	0	0	0.637	0.934	0	0.605	0.989
Ndufa8	Ndufv3	10090.ENSMUSP00000065352	10090.ENSMUSP00000049000	0	0	0	0	0.683	0.955	0.900	0.482	0.999
Ndufa8	Uqcrq	10090.ENSMUSP00000065352	10090.ENSMUSP00000053145	0	0	0	0	0.920	0.819	0	0.538	0.992
Ndufa8	Uqcr10	10090.ENSMUSP00000065352	10090.ENSMUSP00000054856	0	0	0	0	0.978	0.886	0	0.545	0.998
Ndufa8	Ndufb2	10090.ENSMUSP00000065352	10090.ENSMUSP00000118918	0	0	0	0	0.239	0.817	0.900	0.517	0.992
Ndufa8	Uqcrh	10090.ENSMUSP00000065352	10090.ENSMUSP00000077744	0	0	0	0	0.897	0.888	0	0.410	0.992
Ndufa8	Ndufb1-ps	10090.ENSMUSP00000065352	10090.ENSMUSP00000159138	0	0	0	0	0.126	0.981	0.800	0.656	0.998
Ndufa8	mt-Nd4	10090.ENSMUSP00000065352	10090.ENSMUSP00000081000	0	0	0	0	0.111	0.990	0.900	0.490	0.999
Ndufa8	Ndufb11	10090.ENSMUSP00000065352	10090.ENSMUSP00000112320	0	0	0	0	0.945	0.877	0.900	0.534	0.999
Ndufa8	Ndufb6	10090.ENSMUSP00000065352	10090.ENSMUSP00000092746	0	0	0	0	0.917	0.964	0.900	0.727	0.999
Ndufa8	Ndufb5	10090.ENSMUSP00000065352	10090.ENSMUSP00000114963	0	0	0	0	0.901	0.981	0.900	0.781	0.999
Ndufa8	Ndufs8	10090.ENSMUSP00000065352	10090.ENSMUSP00000158541	0	0	0	0	0.979	0.991	0.900	0.812	0.999
Ndufa8	Ndufs5	10090.ENSMUSP00000065352	10090.ENSMUSP00000101813	0	0	0	0	0.935	0.977	0.720	0.718	0.999
Ndufa8	Ndufs7	10090.ENSMUSP00000065352	10090.ENSMUSP00000101003	0	0	0	0	0.985	0.990	0.900	0.614	0.999
Ndufab1	Uqcr11	10090.ENSMUSP00000033157	10090.ENSMUSP00000020372	0	0	0	0	0.413	0.758	0	0.272	0.887
Ndufab1	Uqcrb	10090.ENSMUSP00000033157	10090.ENSMUSP00000021993	0	0	0	0	0.600	0.759	0	0.177	0.913
Ndufab1	Ndufs6	10090.ENSMUSP00000033157	10090.ENSMUSP00000022097	0	0	0	0	0.588	0.999	0.900	0.674	0.999
Ndufab1	Ndufb9	10090.ENSMUSP00000033157	10090.ENSMUSP00000022980	0	0	0	0	0.745	0.999	0.900	0.848	0.999
Ndufab1	Ndufb4	10090.ENSMUSP00000033157	10090.ENSMUSP00000023514	0	0	0	0	0.694	0.999	0.900	0.601	0.999
Ndufab1	Ndufb3	10090.ENSMUSP00000033157	10090.ENSMUSP00000027193	0	0	0	0	0.585	0.999	0.900	0.832	0.999
Ndufab1	Ndufc2	10090.ENSMUSP00000033157	10090.ENSMUSP00000032882	0	0	0	0	0.702	0.999	0.900	0.526	0.999
Ndufab1	Uqcrh	10090.ENSMUSP00000033157	10090.ENSMUSP00000077744	0	0	0	0	0.303	0.799	0	0.565	0.933
Ndufab1	Uqcr10	10090.ENSMUSP00000033157	10090.ENSMUSP00000054856	0	0	0	0	0.486	0.804	0	0.393	0.933
Ndufab1	Uqcrq	10090.ENSMUSP00000033157	10090.ENSMUSP00000053145	0	0	0	0	0.578	0.804	0	0.487	0.954
Ndufab1	Uqcrfs1	10090.ENSMUSP00000033157	10090.ENSMUSP00000045284	0	0	0	0	0.720	0.844	0	0.450	0.974
Ndufab1	Ndufb11	10090.ENSMUSP00000033157	10090.ENSMUSP00000112320	0	0	0	0	0.519	0.999	0.900	0.507	0.999
Ndufab1	Ndufv3	10090.ENSMUSP00000033157	10090.ENSMUSP00000049000	0	0	0	0	0.190	0.999	0.900	0.540	0.999
Ndufab1	Ndufb5	10090.ENSMUSP00000033157	10090.ENSMUSP00000114963	0	0	0	0	0.791	0.999	0.900	0.622	0.999
Ndufab1	Ndufs8	10090.ENSMUSP00000033157	10090.ENSMUSP00000158541	0	0	0	0	0.435	0.999	0.900	0.734	0.999
Ndufab1	Ndufb1-ps	10090.ENSMUSP00000033157	10090.ENSMUSP00000159138	0	0	0	0	0.383	0.999	0.800	0.537	0.999
Ndufab1	Ndufs7	10090.ENSMUSP00000033157	10090.ENSMUSP00000101003	0	0	0	0	0.463	0.999	0.900	0.575	0.999
Ndufab1	Ndufb7	10090.ENSMUSP00000033157	10090.ENSMUSP00000037341	0	0	0	0	0.362	0.999	0.900	0.798	0.999
Ndufab1	Ndufb2	10090.ENSMUSP00000033157	10090.ENSMUSP00000118918	0	0	0	0	0.467	0.999	0.900	0.757	0.999
Ndufab1	mt-Nd4	10090.ENSMUSP00000033157	10090.ENSMUSP00000081000	0	0	0	0	0.088	0.999	0.900	0.316	0.999
Ndufab1	Ndufc1	10090.ENSMUSP00000033157	10090.ENSMUSP00000038463	0	0	0	0	0.444	0.998	0.900	0.561	0.999
Ndufab1	Ndufb6	10090.ENSMUSP00000033157	10090.ENSMUSP00000092746	0	0	0	0	0.692	0.999	0.900	0.711	0.999
Ndufab1	Ndufs5	10090.ENSMUSP00000033157	10090.ENSMUSP00000101813	0	0	0	0	0.539	0.999	0.720	0.548	0.999
Ndufb1-ps	Uqcr11	10090.ENSMUSP00000159138	10090.ENSMUSP00000020372	0	0	0	0	0.309	0.758	0	0.608	0.928
Ndufb1-ps	Uqcrb	10090.ENSMUSP00000159138	10090.ENSMUSP00000021993	0	0	0	0	0.408	0.766	0	0.343	0.901
Ndufb1-ps	Ndufs6	10090.ENSMUSP00000159138	10090.ENSMUSP00000022097	0	0	0	0	0.199	0.930	0.720	0.509	0.991
Ndufb1-ps	Ndufb9	10090.ENSMUSP00000159138	10090.ENSMUSP00000022980	0	0	0	0	0.162	0.906	0.800	0.632	0.993
Ndufb1-ps	Ndufb4	10090.ENSMUSP00000159138	10090.ENSMUSP00000023514	0	0	0	0	0.690	0.907	0.800	0.844	0.998
Ndufb1-ps	Ndufb3	10090.ENSMUSP00000159138	10090.ENSMUSP00000027193	0	0	0	0	0.444	0.933	0.800	0.552	0.996
Ndufb1-ps	Ndufc2	10090.ENSMUSP00000159138	10090.ENSMUSP00000032882	0	0	0	0	0.284	0.978	0.800	0.556	0.998
